id,question_id,option_key,content,sort_order,created_at,updated_at,raw_text
6d98034e-dce6-44fc-b008-2b6445b7ab17,f7518ff0-d69b-4758-9c05-1f7bfa58d99c,d,"[{""html"":""<p> Chemotaxonomy</p>"",""type"":""text""}]",4,2026-08-31 06:38:20.329164+00,2026-08-31 06:38:20.329164+00,<p> Chemotaxonomy</p>
6da28621-9210-478c-8ab7-3cc32a01ae0d,d190e9ea-09ae-43b5-a849-b0ca11dae1b5,b,"[{""html"":""<p>[BF₄]⁻ and NH₄⁺</p>"",""type"":""text""}]",2,2026-09-03 08:06:02.556608+00,2026-09-03 08:06:02.556608+00,<p>[BF₄]⁻ and NH₄⁺</p>
6db6ee71-921a-4b4b-972e-03c837cce898,857261c2-cc75-44a5-8ade-e115fb5cefd3,d,"[{""html"":""<p>all of these.</p>"",""type"":""text""}]",4,2026-08-31 07:52:30.22567+00,2026-08-31 07:52:30.22567+00,<p>all of these.</p>
6db8b38f-9508-4df6-80bd-ca5d68fb0898,877a329a-f25f-4c85-89c2-e4b77387d9bd,d,"[{""html"":""In some leguminous plants, the leaf base may become swollen, known as pulvinus."",""type"":""text""}]",4,2026-09-03 08:43:22.85754+00,2026-09-03 08:43:22.85754+00,"In some leguminous plants, the leaf base may become swollen, known as pulvinus."
6e337627-953a-4733-b375-2a1d47276972,50b6b971-51bc-4e62-94e3-1515dac69406,a,"[{""html"":""<p> cytotaxonomy</p>"",""type"":""text""}]",1,2026-08-31 06:28:16.819059+00,2026-08-31 06:28:16.819059+00,<p> cytotaxonomy</p>
6e53c347-6acc-435e-ac03-6526bb54e7aa,65042ed3-9609-49d6-bfbf-e0be5b875248,a,"[{""html"":""<p>I and III only</p>"",""type"":""text""}]",1,2026-08-31 06:35:16.296204+00,2026-08-31 06:35:16.296204+00,<p>I and III only</p>
6e632c4a-9db5-41d5-ae8f-62feec748935,e1a173c9-d459-4554-bc0d-3758ac4d79ec,b,"[{""html"":""<p>22 g</p>"",""type"":""text""}]",2,2026-08-31 06:50:23.751094+00,2026-08-31 06:50:23.751094+00,<p>22 g</p>
6e7e723d-6f3f-4c48-9bb0-9a3a0601b702,5709f06c-d6c6-4d81-affe-4c8f8d2d70a2,a,"[{""html"":""<p>systems of unit</p>"",""type"":""text""}]",1,2026-08-31 09:02:35.494528+00,2026-08-31 09:02:35.494528+00,<p>systems of unit</p>
6e80803d-d48c-4269-8567-54f7fd60c56a,4266ab50-10b7-48d8-98cd-2c9aa838b851,c,"[{""html"":""<p> \\( C_{1+3} \\) </p>"",""type"":""text""}]",3,2026-09-02 09:35:16.151373+00,2026-09-02 09:35:16.151373+00,<p> \( C_{1+3} \) </p>
6ebbdd51-1aaf-4cfc-8b3e-c29823a25623,d63dc4c2-cc71-4ef7-80bf-acd57cd7172f,d,"[{""html"":""<p>Impulse</p>"",""type"":""text""}]",4,2026-08-31 09:13:08.407136+00,2026-08-31 09:13:08.407136+00,<p>Impulse</p>
6ee44ca0-0753-47e1-8de5-ee5ee4ba8ffe,f8e5ccfb-2f75-4abb-8880-ff6146b8108e,a,"[{""html"":""<p>Is shifted to one of the atoms</p>"",""type"":""text""}]",1,2026-09-03 06:36:07.002303+00,2026-09-03 06:36:07.002303+00,<p>Is shifted to one of the atoms</p>
6eecc78d-d0a6-4fd4-80fb-c937f30a7ae2,dbc1563b-4867-4347-bc61-c5fc3f444068,c,"[{""html"":""<p>sp, sp², sp³</p>"",""type"":""text""}]",3,2026-09-01 11:07:42.822327+00,2026-09-01 11:07:42.822327+00,"<p>sp, sp², sp³</p>"
6eed0f84-877e-4ad3-b1aa-3defb9aa0220,d077d86c-e3ae-4b81-9760-5c2e8c3fb6db,c,"[{""html"":""<p>Impulse</p>"",""type"":""text""}]",3,2026-09-03 06:58:08.833635+00,2026-09-03 06:58:08.833635+00,<p>Impulse</p>
6f2f0e9a-a902-4269-928e-5d18c8b89a57,a9a6c9f2-4a72-40dd-b810-5ff5c3c4e656,a,"[{""html"":""<p>Bond dissociation energy of O₂ and O₂⁻ are same.</p>"",""type"":""text""}]",1,2026-09-03 07:41:48.134745+00,2026-09-03 07:41:48.134745+00,<p>Bond dissociation energy of O₂ and O₂⁻ are same.</p>
6f3b27c4-cd58-4def-94e8-c221d8c28ad0,99c31845-5bc5-4aeb-b01f-7a26900300ac,a,"[{""html"":""<p>Chlorophyceae - Starch</p>"",""type"":""text""}]",1,2026-08-31 08:38:15.714751+00,2026-08-31 08:38:15.714751+00,<p>Chlorophyceae - Starch</p>
6f619d85-2d64-466c-9ce8-55b7926880bb,df702063-5b04-418b-9a14-dc2195454242,d,"[{""html"":""<p>Square planar, octahedral</p>"",""type"":""text""}]",4,2026-09-03 07:07:57.377766+00,2026-09-03 07:07:57.377766+00,"<p>Square planar, octahedral</p>"
6f6c7fac-91a0-4187-8ece-d50a7736d2c0,8863be6f-434e-4a7e-84d6-70eaa66807ed,d,"[{""html"":""<p> Both (a) and (c)</p>"",""type"":""text""}]",4,2026-08-31 07:04:10.039157+00,2026-08-31 07:04:10.039157+00,<p> Both (a) and (c)</p>
6f8997ce-be77-4afa-aada-ece3fbbcbea7,bc3df8f8-0ef7-449b-a52b-753a8dcb6b68,a,"[{""html"":""<img src=\""https://bsbbyuaqibehvcbwugif.supabase.co/storage/v1/object/public/question-assets/general/1788168162935_4k8s7j.png\"" width=\""50%\"" data-alignment=\""center\"" style=\""width: 50%; max-width: 100%; height: auto; display: block; margin-left: auto; margin-right: auto;\""><p></p>"",""type"":""text""}]",1,2026-08-31 09:25:56.289633+00,2026-08-31 09:25:56.289633+00,"<img src=""https://bsbbyuaqibehvcbwugif.supabase.co/storage/v1/object/public/question-assets/general/1788168162935_4k8s7j.png"" width=""50%"" data-alignment=""center"" style=""width: 50%; max-width: 100%; height: auto; display: block; margin-left: auto; margin-right: auto;""><p></p>"
6fe24c10-6f67-4f69-9805-5c791b4d2697,f2219306-5256-47e7-9f05-486484e22fe2,a,"[{""html"":""<p>In a sigma bond, the overlapping of orbitals takes place to a greater extent.</p>"",""type"":""text""}]",1,2026-09-03 07:18:31.35745+00,2026-09-03 07:18:31.35745+00,"<p>In a sigma bond, the overlapping of orbitals takes place to a greater extent.</p>"
70676e7b-73e4-41d8-93cc-2db833c2d2a2,05fdf1ca-f513-4c4a-ae71-e749b60f9d8d,c,"[{""html"":""<p>6.023 × 10²³ ions</p>"",""type"":""text""}]",3,2026-08-31 07:53:29.528199+00,2026-08-31 07:53:29.528199+00,<p>6.023 × 10²³ ions</p>
707fc6a0-ecfa-49f0-a32a-43862370eaf2,3086041b-8a40-4c1f-b411-41255768793f,d,"[{""html"":""<p>Electrons are donated by one atom and shared by both atoms</p>"",""type"":""text""}]",4,2026-09-03 06:35:32.51383+00,2026-09-03 06:35:32.51383+00,<p>Electrons are donated by one atom and shared by both atoms</p>
709fa7d4-499d-460c-9c42-d93278bc77e0,baf0022c-2015-4a54-ab8a-2c2e0523956b,c,"[{""html"":""<p>8/2 upwards</p>"",""type"":""text""}]",3,2026-09-02 05:57:36.296744+00,2026-09-02 05:57:36.296744+00,<p>8/2 upwards</p>
70af75a2-a3db-4dc6-b484-397cec56d9cd,06332787-22f9-48c7-bccf-9dc1f067b6b4,d,"[{""html"":""<p> Force is same for all surfaces</p>"",""type"":""text""}]",4,2026-09-03 07:20:38.168033+00,2026-09-03 07:20:38.168033+00,<p> Force is same for all surfaces</p>
70bc1668-d807-42fe-a40d-7f2475f88ed9,58d5cae5-541e-443a-830e-c6c0cff92720,a,"[{""html"":""<p>Linnaeus gave phylogenetic system of classification.</p>"",""type"":""text""}]",1,2026-08-31 06:34:57.875571+00,2026-08-31 06:34:57.875571+00,<p>Linnaeus gave phylogenetic system of classification.</p>
70bcbd75-8c92-4563-9e85-bffe175f42ee,69f4e997-7106-4a24-94d3-11563a3eacb0,d,"[{""html"":""<p>isothermal</p>"",""type"":""text""}]",4,2026-08-31 07:00:51.792264+00,2026-08-31 07:00:51.792264+00,<p>isothermal</p>
70db6d1d-bd6e-4e56-adce-9d397d7f85c8,8f1d650c-08f7-4899-9985-a7e715b03dd2,d,"[{""html"":""H₂C═CH—CH═CH₂"",""type"":""text""}]",4,2026-09-03 10:31:27.295824+00,2026-09-03 10:31:27.295824+00,H₂C═CH—CH═CH₂
7131f1fd-9fe6-4bcb-8606-4949d7661305,c3ec514a-3193-4f3d-9694-1de12bd03413,a,"[{""html"":""<p> Chl a and b</p><p></p>"",""type"":""text""}]",1,2026-08-31 07:49:46.723082+00,2026-08-31 07:49:46.723082+00,<p> Chl a and b</p><p></p>
714a992e-ad12-40e9-aa9c-49c6b62e6315,05ba9917-b29c-4d6a-b752-50f5085875c1,c,"[{""html"":""<p>The trailing zero(s) in a number without a decimal point are not significant.</p>"",""type"":""text""}]",3,2026-08-31 07:01:04.137842+00,2026-08-31 07:01:04.137842+00,<p>The trailing zero(s) in a number without a decimal point are not significant.</p>
715213b6-64a9-4e90-88b2-1d7ef301b487,e13d4ed2-7405-45bd-ac08-683bd1268abf,b,"[{""html"":""<p>there is no boundary between system and surrounding</p>"",""type"":""text""}]",2,2026-08-31 07:16:10.008928+00,2026-08-31 07:16:10.008928+00,<p>there is no boundary between system and surrounding</p>
7156bac1-4ac4-42ea-9d58-19241989853f,80bc35d6-c507-4d80-96b0-02c17bd785be,a,"[{""html"":""<p>\\(8\\%\\)</p>"",""type"":""text""}]",1,2026-08-31 08:45:09.203435+00,2026-08-31 08:45:09.203435+00,<p>\(8\%\)</p>
71dbdba3-18eb-4510-ba0e-d96d18ba5542,e9e90139-78c0-4db1-b61d-1a250a6fbe66,a,"[{""html"":""\\( 1:2 \\)"",""type"":""text""}]",1,2026-09-03 08:47:40.20928+00,2026-09-03 08:47:40.20928+00,\( 1:2 \)
7219a038-f262-4637-ae70-a0555173acbe,ba6a68ca-2a93-4236-b474-b963fa5635b5,d,"[{""html"":""<p>1000 atoms</p>"",""type"":""text""}]",4,2026-08-31 06:48:40.890217+00,2026-08-31 06:48:40.890217+00,<p>1000 atoms</p>
724860c9-038f-44ce-8f84-18214632add8,212866f2-58ce-45b9-8f1a-6fe3af5e056e,a,"[{""html"":""<p>Both Statement I and Statement II are false</p>"",""type"":""text""}]",1,2026-09-02 10:10:50.539385+00,2026-09-02 10:10:50.539385+00,<p>Both Statement I and Statement II are false</p>
724f078e-6c53-4d30-9977-9943f8fdca91,a69e5141-c5fe-401a-9877-cddea6e00d7c,a,"[{""html"":"""",""type"":""text""}]",1,2026-09-03 12:03:21.29454+00,2026-09-03 12:03:21.29454+00,
725a9948-4289-4ca3-b74d-8c9be53e38b6,e4e7177d-fcaa-4f50-af96-146fb9a5a170,a,"[{""html"":""<p>Radial vascular — Xylem and phloem on different radii bundle</p>"",""type"":""text""}]",1,2026-09-02 07:01:30.854285+00,2026-09-02 07:01:30.854285+00,<p>Radial vascular — Xylem and phloem on different radii bundle</p>
7279d7cb-70d4-42b8-9236-c795afb8bb7d,b3efdfa5-dd97-4bf2-b11a-8a7bfca9938d,c,"[{""html"":""<p>Epigyny</p>"",""type"":""text""}]",3,2026-09-02 07:32:10.401884+00,2026-09-02 07:32:10.401884+00,<p>Epigyny</p>
73201319-61c7-459f-a22b-3d5742ec7835,1d0390b6-efe2-4202-b04e-6b2118f39bc4,c,"[{""html"":""(iii), when the atoms are isolated, the energy is minimum."",""type"":""text""}]",3,2026-09-03 09:14:53.793599+00,2026-09-03 09:14:53.793599+00,"(iii), when the atoms are isolated, the energy is minimum."
7331efcf-5b0f-4f04-85d6-c3e31e98a2b3,8055a894-6a1b-49b1-bfdf-3719e26f65d8,a,"[{""html"":""Zero"",""type"":""text""}]",1,2026-09-03 09:19:33.675176+00,2026-09-03 09:19:33.675176+00,Zero
733c2243-4943-47f6-92f5-f7e8df770459,1025d06c-6948-46a4-86df-76a9b9054468,b,"[{""html"":""<p>Law of definite proportions</p>"",""type"":""text""}]",2,2026-08-31 09:09:48.725946+00,2026-08-31 09:09:48.725946+00,<p>Law of definite proportions</p>
7341a887-d70a-4886-89c7-c6019da4ca29,2ec62376-d232-47a5-abd3-ae51c359fb11,b,"[{""html"":""<p>watt</p>"",""type"":""text""}]",2,2026-08-31 06:31:11.802563+00,2026-08-31 06:31:11.802563+00,<p>watt</p>
73432083-b5ed-4a93-9fba-32fa72684525,77dbc8c1-bf6c-47ac-a2ec-cbc4c3dd27bf,b,"[{""html"":""<p>More energy is released in forming chloride ions from chlorine molecules in the formation of CaCl₂(s) than in the formation of CaCl(s)</p>"",""type"":""text""}]",2,2026-09-03 06:29:04.788593+00,2026-09-03 06:29:04.788593+00,<p>More energy is released in forming chloride ions from chlorine molecules in the formation of CaCl₂(s) than in the formation of CaCl(s)</p>
73582702-87a7-433e-84dd-3d43b1b09de9,fd4be29b-537b-4fd8-8de1-8beaea37e7b6,d,"[{""html"":""<p>A. Marginal     B. Parietal  C.  Axile  D.  Basal  E. Free central</p>"",""type"":""text""}]",4,2026-09-02 09:52:48.545772+00,2026-09-02 09:52:48.545772+00,<p>A. Marginal     B. Parietal  C.  Axile  D.  Basal  E. Free central</p>
737c1b6d-838d-4278-b290-d441c027d9e1,f04a607b-0d78-42c2-8bdc-8de68695740b,c,"[{""html"":""<p>SbI₃ &lt; SbBr₃ &lt; SbCl₃</p>"",""type"":""text""}]",3,2026-09-03 06:37:19.257395+00,2026-09-03 06:37:19.257395+00,<p>SbI₃ &lt; SbBr₃ &lt; SbCl₃</p>
73dc75d6-fb20-466a-82fd-8fd6750610c2,8c782483-96bd-4052-9b3b-2438eddcfb5b,a,"[{""html"":""<p>Due to octahedral shape of S atoms.</p>"",""type"":""text""}]",1,2026-09-01 11:46:11.318559+00,2026-09-01 11:46:11.318559+00,<p>Due to octahedral shape of S atoms.</p>
73f05b83-b828-40a1-a461-3cf51a548f6e,407392f4-c402-4f19-b970-77f111e7afc9,d,"[{""html"":""<p>blue green algae</p>"",""type"":""text""}]",4,2026-08-31 08:28:47.702788+00,2026-08-31 08:28:47.702788+00,<p>blue green algae</p>
73f1420e-cb7b-4acf-855d-37850756273a,1bf8399e-4eed-4f26-9958-51cd4c6c1d9a,a,"[{""html"":""<p>sunflower</p>"",""type"":""text""}]",1,2026-09-02 08:37:17.377634+00,2026-09-02 08:37:17.377634+00,<p>sunflower</p>
73fad66c-eb15-46ef-ae55-9843cb7ace9b,b5afe0a3-8da4-40e2-a62e-da45a245fe9b,a,"[{""html"":""<p>35</p>"",""type"":""text""}]",1,2026-08-31 08:02:31.942696+00,2026-08-31 08:02:31.942696+00,<p>35</p>
73fc20d4-9929-48a9-ad9f-95d78a0098ed,e05ac6a7-f5ff-4311-a965-7691a965dbf3,c,"[{""html"":""<p>Number of molecules = Mass of the substance / Molar mass x Avogadro's number</p>"",""type"":""text""}]",3,2026-08-31 09:30:23.22248+00,2026-08-31 09:30:23.22248+00,<p>Number of molecules = Mass of the substance / Molar mass x Avogadro's number</p>
7415d55e-ee5a-4701-a5c1-2c43670c6d6d,1c130555-4c45-4a58-bb27-b215479031f0,b,"[{""html"":""Both assertion and reason are true but reason is not the correct explanation of assertion."",""type"":""text""}]",2,2026-09-03 08:39:51.927818+00,2026-09-03 08:39:51.927818+00,Both assertion and reason are true but reason is not the correct explanation of assertion.
74307d9e-acfd-406d-a75e-5d2b99d1df8a,17d1d766-70d6-4d51-90e1-595b8ad78150,c,"[{""html"":""<p>&lt; 25 kJ</p>"",""type"":""text""}]",3,2026-08-31 07:03:05.960357+00,2026-08-31 07:03:05.960357+00,<p>&lt; 25 kJ</p>
74450aee-40f8-47bf-a33c-2861caf2fabf,98ef92c9-1494-4850-bb32-36a4aeb3028c,b,"[{""html"":""<p>xylem is surrounded all around by phloem</p>"",""type"":""text""}]",2,2026-09-02 08:33:27.928345+00,2026-09-02 08:33:27.928345+00,<p>xylem is surrounded all around by phloem</p>
748cd8cd-1c6f-49eb-b8ae-64694911b183,f200e3ff-71a0-4358-ae36-18b8ece35d6e,b,"[{""html"":""45 N"",""type"":""text""}]",2,2026-09-03 10:15:27.656937+00,2026-09-03 10:15:27.656937+00,45 N
74cffd32-cdad-4299-99f7-78bc89c03c67,95d6b35c-87f3-436d-86a7-045bfeabb8ac,a,"[{""html"":""<p>−781.8 kcal</p>"",""type"":""text""}]",1,2026-08-31 07:31:12.205767+00,2026-08-31 07:31:12.205767+00,<p>−781.8 kcal</p>
751f9bd5-d07d-453a-a926-b099035b645c,e1a173c9-d459-4554-bc0d-3758ac4d79ec,a,"[{""html"":""<p> 28 g</p>"",""type"":""text""}]",1,2026-08-31 06:50:23.751094+00,2026-08-31 06:50:23.751094+00,<p> 28 g</p>
75594a84-ef45-4026-843b-6c4f53b471fe,107584eb-4170-4264-8c4c-e5e2c023de5d,c,"[{""html"":""<p></p><ol start=\""3\"" type=\""I\""><li><p>( iii ) and (v)</p></li></ol><p></p>"",""type"":""text""}]",3,2026-09-03 07:38:00.399115+00,2026-09-03 07:38:00.399115+00,"<p></p><ol start=""3"" type=""I""><li><p>( iii ) and (v)</p></li></ol><p></p>"
7576ea5f-9ad9-4c5e-92eb-dcf85825cfb3,4d54a902-e2a1-468f-811f-f00687d6efeb,b,"[{""html"":"""",""type"":""text""}]",2,2026-09-03 09:46:59.331631+00,2026-09-03 09:46:59.331631+00,
75e14745-b7db-4b3f-ba80-b1a1f373d02b,8055a894-6a1b-49b1-bfdf-3719e26f65d8,b,"[{""html"":""\\( -(0.45\\hat{I}+0.6\\hat{j}) \\)"",""type"":""text""}]",2,2026-09-03 09:19:33.675176+00,2026-09-03 09:19:33.675176+00,\( -(0.45\hat{I}+0.6\hat{j}) \)
76068b43-4d6e-452d-ba73-a983043de367,ec5a8792-5b4f-4c56-9057-099b3a5c3f09,d,"[{""html"":""<p>0 J, 0 J</p>"",""type"":""text""}]",4,2026-08-31 07:21:33.501517+00,2026-08-31 07:21:33.501517+00,"<p>0 J, 0 J</p>"
76276c19-9211-4b65-99f7-393c5198f418,c18eb65c-1de5-47ae-87d6-61b21b59baeb,a,"[{""html"":""<p>Four orbitals with tetrahedral orientation</p>"",""type"":""text""}]",1,2026-09-03 07:27:24.783682+00,2026-09-03 07:27:24.783682+00,<p>Four orbitals with tetrahedral orientation</p>
7634f57e-2820-4f1e-8d0e-89264b874470,217ebbcb-16f5-4ed1-a8f1-10c66f1dba84,b,"[{""html"":""<p>No forces act on the object.</p>"",""type"":""text""}]",2,2026-09-02 11:39:09.218267+00,2026-09-02 11:39:09.218267+00,<p>No forces act on the object.</p>
766b2568-44cd-4d27-bf83-29f6c61c4df5,6d23ca84-3781-4008-a03f-f3336dfebe43,c,"[{""html"":""<p> \\( 450\\text{ J} \\) </p>"",""type"":""text""}]",3,2026-09-03 07:36:04.161453+00,2026-09-03 07:36:04.161453+00,<p> \( 450\text{ J} \) </p>
7680da9f-8dc6-45b6-ba96-47b155ea043c,dd8a97a3-ecf3-4f5e-a431-b9d2e6e112d6,c,"[{""html"":""C"",""type"":""text""}]",3,2026-09-03 08:45:46.188477+00,2026-09-03 08:45:46.188477+00,C
769ef5f9-3ebb-44c1-a9ea-89ed648fc363,f200e3ff-71a0-4358-ae36-18b8ece35d6e,a,"[{""html"":""35 N"",""type"":""text""}]",1,2026-09-03 10:15:27.656937+00,2026-09-03 10:15:27.656937+00,35 N
76ab43d8-23ae-45bb-9578-665bafcfdd72,17521051-4db2-4762-b27a-a1a90ba84322,a,"[{""html"":""<p>conjoint</p>"",""type"":""text""}]",1,2026-09-02 06:55:56.10983+00,2026-09-02 06:55:56.10983+00,<p>conjoint</p>
76bf1311-83e1-4d97-9da1-be5e70b76025,f29d8ff7-99cb-471f-a88c-14d4a5344501,b,"[{""html"":""<p>C≡C &lt; C=C &lt; C—C</p>"",""type"":""text""}]",2,2026-09-03 06:35:26.354508+00,2026-09-03 06:35:26.354508+00,<p>C≡C &lt; C=C &lt; C—C</p>
76c63c80-5d96-429e-95a8-4854962bb00b,95d6b35c-87f3-436d-86a7-045bfeabb8ac,b,"[{""html"":""<p>−780.0 kcal</p>"",""type"":""text""}]",2,2026-08-31 07:31:12.205767+00,2026-08-31 07:31:12.205767+00,<p>−780.0 kcal</p>
76dc6690-0ac2-4ddd-9e1c-b37a44014763,69f4e997-7106-4a24-94d3-11563a3eacb0,c,"[{""html"":""<p>isolated</p>"",""type"":""text""}]",3,2026-08-31 07:00:51.792264+00,2026-08-31 07:00:51.792264+00,<p>isolated</p>
76e6ee86-d1a4-485a-87c3-162185a6738d,d426f91e-6b63-4df1-83ed-0a9ace9db489,a,"[{""html"":""<p>A and B</p>"",""type"":""text""}]",1,2026-09-02 07:09:03.513697+00,2026-09-02 07:09:03.513697+00,<p>A and B</p>
76edecb1-026f-4b64-af91-ab8d3f55b966,080a73dc-fa5e-4d3c-873f-c4e154ac2f74,d,"[{""html"":""<p>Statement I is false but Statement II is true.</p>"",""type"":""text""}]",4,2026-09-03 07:35:05.103103+00,2026-09-03 07:35:05.103103+00,<p>Statement I is false but Statement II is true.</p>
76eeabd8-ea52-4a7b-8fdf-c0cb581e765a,2dadee3f-fee9-4e3f-b9f6-baa35dfdc903,b,"[{""html"":""<p>kelvin</p>"",""type"":""text""}]",2,2026-09-02 05:34:58.328914+00,2026-09-02 05:34:58.328914+00,<p>kelvin</p>
779231ca-fe91-4313-8d9c-100d9600ff57,ff66e9c9-db96-4abc-b095-bd5970e1679f,b,"[{""html"":""<p>negative</p>"",""type"":""text""}]",2,2026-08-31 09:20:15.069055+00,2026-08-31 09:20:15.069055+00,<p>negative</p>
7793e091-a68b-44d7-870b-4df36232c004,51173d04-bf4d-445d-9f4c-9e6666b099c1,a,"[{""html"":""<p>2.3 kg</p>"",""type"":""text""}]",1,2026-08-31 07:26:34.49236+00,2026-08-31 07:26:34.49236+00,<p>2.3 kg</p>
77abd7ba-fc54-4e91-aa1a-1a749558c020,a3549574-adec-4c0f-bec8-c7e1726a6ccb,c,"[{""html"":""<p>[SbF₅]²⁻ – Square pyramidal</p>"",""type"":""text""}]",3,2026-09-03 08:06:04.161738+00,2026-09-03 08:06:04.161738+00,<p>[SbF₅]²⁻ – Square pyramidal</p>
77b0f432-a04a-4642-9a71-3b709f55dab5,69f4e997-7106-4a24-94d3-11563a3eacb0,a,"[{""html"":""<p>closed</p>"",""type"":""text""}]",1,2026-08-31 07:00:51.792264+00,2026-08-31 07:00:51.792264+00,<p>closed</p>
77dc85b6-1d77-4c36-82ca-6d7fc6f3638a,74cebdc1-34ef-4c2b-8e02-5173cd7f5029,d,"[{""html"":""<p>all of these.</p>"",""type"":""text""}]",4,2026-09-02 06:59:33.945993+00,2026-09-02 06:59:33.945993+00,<p>all of these.</p>
77ddd7ad-1ce6-4329-8634-7aa4a333587d,d4a77465-4d53-42b7-8c78-4b307c7e5f24,c,"[{""html"":""<p> \\( \\oplus\\ \\text{⚥}\\ K_{(3)}\\ P_{(3+3)}\\ A_3\\ \\underline{G}_3 \\) </p>"",""type"":""text""}]",3,2026-09-02 10:44:27.554271+00,2026-09-02 10:44:27.554271+00,<p> \( \oplus\ \text{⚥}\ K_{(3)}\ P_{(3+3)}\ A_3\ \underline{G}_3 \) </p>
77e72ee7-a2a6-47f9-8989-bf792739b487,af6b6078-9d41-4c16-b0e7-fc6d00b689b5,a,"[{""html"":""<p> \\( \\ 5\\times10^4\\ \\mathrm{N} \\) </p>"",""type"":""text""}]",1,2026-09-02 12:14:19.483281+00,2026-09-02 12:14:19.483281+00,<p> \( \ 5\times10^4\ \mathrm{N} \) </p>
77fbdd25-a54e-4982-b2b6-332a1c37d9de,6e450c50-985e-4b52-a16e-f4a357350a63,b,"[{""html"":""<p>Two p-p axial overlaps</p>"",""type"":""text""}]",2,2026-09-03 07:23:12.307775+00,2026-09-03 07:23:12.307775+00,<p>Two p-p axial overlaps</p>
781120ca-1e30-4ced-8ecc-ff666ddb34b8,cab1eb1c-5d84-4ace-bcd5-ef580275ebab,a,"[{""html"":""<p>All have linear shape.</p>"",""type"":""text""}]",1,2026-09-03 07:09:38.743567+00,2026-09-03 07:09:38.743567+00,<p>All have linear shape.</p>
781ee23f-d186-489e-a96e-e71cd71bfab3,e3689ffb-3403-4b5a-9017-9c2b17a69d00,a,"[{""html"":""<p> \\( 10^{4}\\,\\mathrm{ N \\,m^{-2}} \\) </p>"",""type"":""text""}]",1,2026-08-31 08:29:22.15019+00,2026-08-31 08:29:22.15019+00,"<p> \( 10^{4}\,\mathrm{ N \,m^{-2}} \) </p>"
78363ce3-c35d-4b68-9574-8a24b03985c1,b3efdfa5-dd97-4bf2-b11a-8a7bfca9938d,b,"[{""html"":""<p>Perigyny</p>"",""type"":""text""}]",2,2026-09-02 07:32:10.401884+00,2026-09-02 07:32:10.401884+00,<p>Perigyny</p>
7839661e-0abb-46b5-a38b-38c416bfe1cb,f03c8dec-33b0-403e-a477-3540016cc5ca,c,"[{""html"":""<p>anatomical characters which are adaptive in nature</p><p></p>"",""type"":""text""}]",3,2026-09-02 05:23:09.819353+00,2026-09-02 05:23:09.819353+00,<p>anatomical characters which are adaptive in nature</p><p></p>
786841fe-e8cc-4bd3-b0d6-a9d00d211d02,a3edac86-34c1-4947-a0aa-17e1f85bcf7b,a,"[{""html"":""<p>Both assertion and reason are true and reason is the correct explanation of assertion.</p>"",""type"":""text""}]",1,2026-09-02 08:10:40.33299+00,2026-09-02 08:10:40.33299+00,<p>Both assertion and reason are true and reason is the correct explanation of assertion.</p>
787410ba-1ad8-4f7a-846e-5b0d3e3e8465,772caea8-6531-4346-be87-16b54273b385,b,"[{""html"":""<p>Two sidewise and one end to end overlap</p>"",""type"":""text""}]",2,2026-09-03 07:20:45.810429+00,2026-09-03 07:20:45.810429+00,<p>Two sidewise and one end to end overlap</p>
78b21473-0a1f-434c-97e6-6d40e0485b84,b4a5d365-4a29-4bc7-ba84-2b2ca14d1b77,c,"[{""html"":""<p>8 m s<sup>-2</sup></p>"",""type"":""text""}]",3,2026-09-01 11:34:47.5548+00,2026-09-01 11:34:47.5548+00,<p>8 m s<sup>-2</sup></p>
78c278cb-44ca-4ef1-a194-431d7e8d8770,1512eac5-6d37-4841-bbaa-7cbe7bbe57ac,b,"[{""html"":""<p>Is opposite to third force</p>"",""type"":""text""}]",2,2026-09-03 06:43:45.437646+00,2026-09-03 06:43:45.437646+00,<p>Is opposite to third force</p>
78e59e7d-f908-43ad-b3e6-e4cfcfa9f904,d190e9ea-09ae-43b5-a849-b0ca11dae1b5,a,"[{""html"":""<p>[NF₄] and BF₃</p>"",""type"":""text""}]",1,2026-09-03 08:06:02.556608+00,2026-09-03 08:06:02.556608+00,<p>[NF₄] and BF₃</p>
79040d68-8b57-435e-88ef-727d06b45c6b,d129a331-f517-4ae4-ba4a-03667bd39e03,a,"[{""html"":""<p>Kinetic energy may be zero, positive or negative.</p>"",""type"":""text""}]",1,2026-09-03 06:55:32.600216+00,2026-09-03 06:55:32.600216+00,"<p>Kinetic energy may be zero, positive or negative.</p>"
790f943f-14cc-4392-ac8c-ee4ed20ce0ef,658549cc-340c-42d9-b2c5-c66df721e62d,a,"[{""html"":""<p>natural affinities among the organisms</p>"",""type"":""text""}]",1,2026-08-31 06:21:53.615791+00,2026-08-31 06:21:53.615791+00,<p>natural affinities among the organisms</p>
794ed099-0594-4c32-b579-ca715545f62f,eeb3eff7-977b-4a82-8e2c-385bc6c6cc97,d,"[{""html"":""<p> \\( 117\\,\\mathrm{cm^3} \\) </p>"",""type"":""text""}]",4,2026-08-31 08:39:31.972948+00,2026-08-31 08:39:31.972948+00,"<p> \( 117\,\mathrm{cm^3} \) </p>"
